,index,bidSize_1,bidPrice_1,askPrice_1,askSize_1,bidSize_2,bidPrice_2,askPrice_2,askSize_2,bidSize_3,bidPrice_3,askPrice_3,askSize_3,bidSize_4,bidPrice_4,askPrice_4,askSize_4,bidSize_5,bidPrice_5,askPrice_5,askSize_5,lastPrice,difference,direction,same,up_trend,down_trend
1109,2020-12-29 00:11:10.502434+00:00,21,3738.0,3738.25,17,41,3737.75,3738.5,39,28,3737.5,3738.75,50,48,3737.25,3739.0,54,53,3737.0,3739.25,57,3738.0,0.0,0,1,0,0
1110,2020-12-29 00:11:14.408879+00:00,26,3738.0,3738.25,19,41,3737.75,3738.5,42,28,3737.5,3738.75,48,48,3737.25,3739.0,54,53,3737.0,3739.25,57,3738.0,0.0,0,1,0,0
1111,2020-12-29 00:11:19.527161+00:00,34,3738.0,3738.25,16,41,3737.75,3738.5,40,28,3737.5,3738.75,48,48,3737.25,3739.0,54,52,3737.0,3739.25,57,3738.0,0.0,0,1,0,0
1112,2020-12-29 00:11:23.427151+00:00,35,3738.0,3738.25,12,42,3737.75,3738.5,40,28,3737.5,3738.75,48,49,3737.25,3739.0,56,50,3737.0,3739.25,58,3738.25,-0.25,-1,0,0,1
1113,2020-12-29 00:11:26.735005+00:00,7,3738.0,3738.25,70,41,3737.75,3738.5,41,28,3737.5,3738.75,32,49,3737.25,3739.0,59,50,3737.0,3739.25,58,3738.0,0.25,1,0,1,0
1114,2020-12-29 00:11:30.841912+00:00,8,3738.0,3738.25,70,41,3737.75,3738.5,42,33,3737.5,3738.75,32,49,3737.25,3739.0,59,50,3737.0,3739.25,58,3738.0,0.0,0,1,0,0
1115,2020-12-29 00:11:35.752461+00:00,19,3738.0,3738.25,63,31,3737.75,3738.5,42,33,3737.5,3738.75,33,49,3737.25,3739.0,59,50,3737.0,3739.25,58,3738.0,0.0,0,1,0,0
1116,2020-12-29 00:11:42.961152+00:00,26,3738.0,3738.25,63,36,3737.75,3738.5,43,33,3737.5,3738.75,33,49,3737.25,3739.0,59,50,3737.0,3739.25,54,3738.0,0.0,0,1,0,0
1117,2020-12-29 00:11:47.033827+00:00,26,3738.0,3738.25,67,37,3737.75,3738.5,43,33,3737.5,3738.75,33,49,3737.25,3739.0,59,50,3737.0,3739.25,58,3738.25,-0.25,-1,0,0,1
1118,2020-12-29 00:11:52.844676+00:00,21,3738.0,3738.25,67,37,3737.75,3738.5,43,33,3737.5,3738.75,33,49,3737.25,3739.0,55,50,3737.0,3739.25,62,3738.25,0.0,0,1,0,0
1119,2020-12-29 00:11:56.760384+00:00,1,3738.25,3738.5,49,36,3738.0,3738.75,29,40,3737.75,3739.0,52,35,3737.5,3739.25,58,49,3737.25,3739.5,124,3738.25,0.0,0,1,0,0
1120,2020-12-29 00:12:00.991006+00:00,17,3738.25,3738.5,39,42,3738.0,3738.75,30,35,3737.75,3739.0,52,37,3737.5,3739.25,58,52,3737.25,3739.5,127,3738.25,0.0,0,1,0,0
1121,2020-12-29 00:12:02.295928+00:00,13,3738.5,3738.75,25,24,3738.25,3739.0,53,46,3738.0,3739.25,55,35,3737.75,3739.5,126,42,3737.5,3739.75,105,3738.5,-0.25,-1,0,0,1
1122,2020-12-29 00:12:02.726237+00:00,2,3738.75,3739.0,51,24,3738.5,3739.25,55,31,3738.25,3739.5,116,46,3738.0,3739.75,108,37,3737.75,3740.0,172,3738.75,-0.25,-1,0,0,1
1123,2020-12-29 00:12:03.594818+00:00,24,3738.5,3739.0,51,24,3738.5,3739.25,55,31,3738.25,3739.5,116,45,3738.0,3739.75,108,37,3737.75,3740.0,172,3738.75,0.0,0,1,0,0
1124,2020-12-29 00:12:05.574686+00:00,24,3738.5,3738.75,6,31,3738.25,3739.0,54,45,3738.0,3739.25,56,37,3737.75,3739.5,115,46,3737.5,3739.75,108,3738.5,0.25,1,0,1,0
1125,2020-12-29 00:12:06.512436+00:00,13,3738.5,3738.75,24,31,3738.25,3739.0,54,46,3738.0,3739.25,56,38,3737.75,3739.5,115,46,3737.5,3739.75,108,3738.5,0.0,0,1,0,0
1126,2020-12-29 00:12:09.406540+00:00,7,3738.5,3738.75,30,30,3738.25,3739.0,51,46,3738.0,3739.25,56,38,3737.75,3739.5,122,46,3737.5,3739.75,104,3738.5,0.0,0,1,0,0
1127,2020-12-29 00:12:13.285332+00:00,26,3738.25,3738.75,30,48,3738.0,3739.0,49,34,3737.75,3739.25,56,45,3737.5,3739.5,122,51,3737.25,3739.75,104,3738.5,0.0,0,1,0,0
1128,2020-12-29 00:12:15.887007+00:00,8,3738.5,3738.75,30,41,3738.25,3739.0,48,43,3738.0,3739.25,56,35,3737.75,3739.5,123,48,3737.5,3739.75,104,3738.5,0.0,0,1,0,0
1129,2020-12-29 00:12:20.223748+00:00,13,3738.5,3738.75,27,34,3738.25,3739.0,48,44,3738.0,3739.25,56,34,3737.75,3739.5,123,48,3737.5,3739.75,104,3738.5,0.0,0,1,0,0
1130,2020-12-29 00:12:21.990208+00:00,13,3738.5,3738.75,30,32,3738.25,3739.0,48,44,3738.0,3739.25,56,34,3737.75,3739.5,123,48,3737.5,3739.75,104,3738.75,-0.25,-1,0,0,1
1131,2020-12-29 00:12:24.296157+00:00,13,3738.5,3738.75,30,32,3738.25,3739.0,49,42,3738.0,3739.25,56,34,3737.75,3739.5,123,48,3737.5,3739.75,104,3738.75,0.0,0,1,0,0
1132,2020-12-29 00:12:25.812228+00:00,31,3738.25,3738.5,18,42,3738.0,3738.75,31,34,3737.75,3739.0,50,47,3737.5,3739.25,56,51,3737.25,3739.5,123,3738.5,0.25,1,0,1,0
1133,2020-12-29 00:12:28.536333+00:00,24,3738.25,3738.5,23,42,3738.0,3738.75,28,34,3737.75,3739.0,52,46,3737.5,3739.25,56,51,3737.25,3739.5,125,3738.5,0.0,0,1,0,0
1134,2020-12-29 00:12:28.609348+00:00,24,3738.25,3738.5,23,42,3738.0,3738.75,28,34,3737.75,3739.0,52,46,3737.5,3739.25,56,51,3737.25,3739.5,125,3738.25,0.25,1,0,1,0
1135,2020-12-29 00:12:31.945117+00:00,18,3738.25,3738.5,19,40,3738.0,3738.75,31,34,3737.75,3739.0,50,46,3737.5,3739.25,59,51,3737.25,3739.5,124,3738.25,0.0,0,1,0,0
1136,2020-12-29 00:12:34.627680+00:00,38,3738.0,3738.25,4,33,3737.75,3738.5,23,39,3737.5,3738.75,32,51,3737.25,3739.0,52,52,3737.0,3739.25,60,3738.25,0.0,0,1,0,0
1137,2020-12-29 00:12:35.314543+00:00,38,3738.0,3738.25,6,33,3737.75,3738.5,22,39,3737.5,3738.75,32,51,3737.25,3739.0,52,52,3737.0,3739.25,60,3738.0,0.25,1,0,1,0
1138,2020-12-29 00:12:37.427396+00:00,3,3738.25,3738.5,22,32,3738.0,3738.75,38,41,3737.75,3739.0,53,38,3737.5,3739.25,64,51,3737.25,3739.5,119,3738.25,-0.25,-1,0,0,1
1139,2020-12-29 00:12:39.932932+00:00,33,3738.0,3738.25,1,41,3737.75,3738.5,27,38,3737.5,3738.75,33,51,3737.25,3739.0,53,52,3737.0,3739.25,60,3738.25,0.0,0,1,0,0
1140,2020-12-29 00:12:42.763306+00:00,32,3738.0,3738.5,26,32,3738.0,3738.75,33,41,3737.75,3739.0,53,38,3737.5,3739.25,60,51,3737.25,3739.5,124,3738.25,0.0,0,1,0,0
1141,2020-12-29 00:12:43.288584+00:00,6,3738.25,3738.5,25,33,3738.0,3738.75,33,42,3737.75,3739.0,52,38,3737.5,3739.25,60,51,3737.25,3739.5,127,3738.5,-0.25,-1,0,0,1
1142,2020-12-29 00:12:45.670004+00:00,9,3738.25,3738.5,26,34,3738.0,3738.75,33,42,3737.75,3739.0,52,38,3737.5,3739.25,60,51,3737.25,3739.5,127,3738.5,0.0,0,1,0,0
1143,2020-12-29 00:12:48.174231+00:00,18,3738.25,3738.5,17,33,3738.0,3738.75,34,42,3737.75,3739.0,52,38,3737.5,3739.25,60,51,3737.25,3739.5,127,3738.25,0.25,1,0,1,0
1144,2020-12-29 00:12:50.979027+00:00,9,3738.25,3738.5,25,35,3738.0,3738.75,33,42,3737.75,3739.0,52,38,3737.5,3739.25,60,51,3737.25,3739.5,127,3738.25,0.0,0,1,0,0
1145,2020-12-29 00:12:52.983978+00:00,24,3738.25,3738.5,15,34,3738.0,3738.75,33,42,3737.75,3739.0,52,38,3737.5,3739.25,63,51,3737.25,3739.5,127,3738.5,-0.25,-1,0,0,1
1146,2020-12-29 00:12:54.390178+00:00,15,3738.25,3738.5,20,36,3738.0,3738.75,32,42,3737.75,3739.0,57,38,3737.5,3739.25,58,51,3737.25,3739.5,127,3738.5,0.0,0,1,0,0
1147,2020-12-29 00:12:57.969088+00:00,7,3738.25,3738.5,24,41,3738.0,3738.75,34,34,3737.75,3739.0,60,38,3737.5,3739.25,62,51,3737.25,3739.5,123,3738.5,0.0,0,1,0,0
1148,2020-12-29 00:12:58.491963+00:00,7,3738.25,3738.5,24,41,3738.0,3738.75,34,34,3737.75,3739.0,60,38,3737.5,3739.25,62,51,3737.25,3739.5,123,3738.25,0.25,1,0,1,0
1149,2020-12-29 00:13:01.297351+00:00,43,3738.0,3738.5,23,33,3737.75,3738.75,34,37,3737.5,3739.0,60,51,3737.25,3739.25,62,52,3737.0,3739.5,123,3738.25,0.0,0,1,0,0
1150,2020-12-29 00:13:04.303042+00:00,40,3738.0,3738.5,25,34,3737.75,3738.75,34,37,3737.5,3739.0,58,52,3737.25,3739.25,58,52,3737.0,3739.5,126,3738.25,0.0,0,1,0,0
1151,2020-12-29 00:13:08.107214+00:00,23,3738.25,3738.5,17,41,3738.0,3738.75,34,35,3737.75,3739.0,58,37,3737.5,3739.25,58,52,3737.25,3739.5,126,3738.25,0.0,0,1,0,0
1152,2020-12-29 00:13:08.608125+00:00,23,3738.25,3738.5,17,41,3738.0,3738.75,34,35,3737.75,3739.0,58,37,3737.5,3739.25,58,52,3737.25,3739.5,126,3738.5,-0.25,-1,0,0,1
1153,2020-12-29 00:13:11.483432+00:00,19,3738.25,3738.5,19,43,3738.0,3738.75,33,34,3737.75,3739.0,60,37,3737.5,3739.25,58,52,3737.25,3739.5,126,3738.5,0.0,0,1,0,0
1154,2020-12-29 00:13:15.121976+00:00,25,3738.25,3738.5,1,48,3738.0,3738.75,36,34,3737.75,3739.0,56,43,3737.5,3739.25,55,52,3737.25,3739.5,125,3738.5,0.0,0,1,0,0
1155,2020-12-29 00:13:19.328151+00:00,15,3738.25,3738.5,21,44,3738.0,3738.75,32,33,3737.75,3739.0,56,43,3737.5,3739.25,55,56,3737.25,3739.5,126,3738.5,0.0,0,1,0,0
1156,2020-12-29 00:13:24.411856+00:00,1,3738.25,3738.5,26,44,3738.0,3738.75,33,33,3737.75,3739.0,56,45,3737.5,3739.25,56,56,3737.25,3739.5,126,3738.25,0.25,1,0,1,0
1157,2020-12-29 00:13:24.738035+00:00,14,3738.25,3738.5,24,45,3738.0,3738.75,33,33,3737.75,3739.0,56,45,3737.5,3739.25,59,56,3737.25,3739.5,122,3738.25,0.0,0,1,0,0
1158,2020-12-29 00:13:28.115541+00:00,44,3738.0,3738.25,4,33,3737.75,3738.5,26,45,3737.5,3738.75,33,56,3737.25,3739.0,56,52,3737.0,3739.25,55,3738.25,0.0,0,1,0,0
1159,2020-12-29 00:13:31.046844+00:00,41,3738.0,3738.25,4,33,3737.75,3738.5,23,42,3737.5,3738.75,41,56,3737.25,3739.0,56,51,3737.0,3739.25,59,3738.25,0.0,0,1,0,0
1160,2020-12-29 00:13:35.553203+00:00,32,3738.0,3738.25,23,32,3737.75,3738.5,24,41,3737.5,3738.75,41,56,3737.25,3739.0,62,50,3737.0,3739.25,55,3738.25,0.0,0,1,0,0
1161,2020-12-29 00:13:39.759207+00:00,33,3738.0,3738.25,19,33,3737.75,3738.5,24,36,3737.5,3738.75,41,56,3737.25,3739.0,62,50,3737.0,3739.25,55,3738.25,0.0,0,1,0,0
1162,2020-12-29 00:13:44.670336+00:00,38,3738.0,3738.25,11,34,3737.75,3738.5,24,37,3737.5,3738.75,41,56,3737.25,3739.0,62,49,3737.0,3739.25,55,3738.25,0.0,0,1,0,0
1163,2020-12-29 00:13:47.672646+00:00,30,3738.0,3738.25,22,35,3737.75,3738.5,24,37,3737.5,3738.75,41,56,3737.25,3739.0,62,49,3737.0,3739.25,55,3738.0,0.25,1,0,1,0
1164,2020-12-29 00:13:48.668738+00:00,34,3738.0,3738.25,4,35,3737.75,3738.5,24,37,3737.5,3738.75,41,56,3737.25,3739.0,62,49,3737.0,3739.25,55,3738.25,-0.25,-1,0,0,1
1165,2020-12-29 00:13:48.976961+00:00,9,3738.25,3738.5,22,41,3738.0,3738.75,39,35,3737.75,3739.0,58,37,3737.5,3739.25,59,56,3737.25,3739.5,119,3738.25,0.0,0,1,0,0
1166,2020-12-29 00:13:52.681727+00:00,4,3738.25,3738.5,27,34,3738.0,3738.75,35,35,3737.75,3739.0,58,37,3737.5,3739.25,59,56,3737.25,3739.5,118,3738.25,0.0,0,1,0,0
1167,2020-12-29 00:13:53.750837+00:00,4,3738.0,3738.25,21,36,3737.75,3738.5,29,37,3737.5,3738.75,35,56,3737.25,3739.0,58,49,3737.0,3739.25,59,3738.0,0.25,1,0,1,0
1168,2020-12-29 00:13:56.689115+00:00,20,3738.0,3738.25,24,41,3737.75,3738.5,26,37,3737.5,3738.75,35,56,3737.25,3739.0,62,50,3737.0,3739.25,59,3738.0,0.0,0,1,0,0
1169,2020-12-29 00:14:01.668154+00:00,38,3737.75,3738.0,6,36,3737.5,3738.25,23,49,3737.25,3738.5,36,47,3737.0,3738.75,43,51,3736.75,3739.0,67,3738.0,0.0,0,1,0,0
1170,2020-12-29 00:14:06.778985+00:00,20,3737.75,3738.0,31,36,3737.5,3738.25,25,49,3737.25,3738.5,36,47,3737.0,3738.75,43,49,3736.75,3739.0,56,3737.75,0.25,1,0,1,0
1171,2020-12-29 00:14:10.489285+00:00,11,3738.0,3738.25,25,35,3737.75,3738.5,36,37,3737.5,3738.75,44,48,3737.25,3739.0,55,47,3737.0,3739.25,59,3738.0,-0.25,-1,0,0,1
1172,2020-12-29 00:14:14.323309+00:00,36,3737.75,3738.25,35,35,3737.5,3738.5,36,48,3737.25,3738.5,38,47,3737.0,3738.75,44,51,3736.75,3739.0,57,3738.0,0.0,0,1,0,0
1173,2020-12-29 00:14:15.924819+00:00,34,3737.75,3738.0,10,35,3737.5,3738.25,34,48,3737.25,3738.5,39,47,3737.0,3738.75,43,51,3736.75,3739.0,57,3737.75,0.25,1,0,1,0
1174,2020-12-29 00:14:17.726945+00:00,28,3737.75,3738.0,25,35,3737.5,3738.25,35,47,3737.25,3738.5,39,47,3737.0,3738.75,43,50,3736.75,3739.0,57,3737.75,0.0,0,1,0,0
1175,2020-12-29 00:14:21.234639+00:00,29,3737.75,3738.0,12,36,3737.5,3738.25,34,46,3737.25,3738.5,40,47,3737.0,3738.75,43,50,3736.75,3739.0,57,3737.75,0.0,0,1,0,0
1176,2020-12-29 00:14:24.540343+00:00,33,3737.75,3738.0,10,39,3737.5,3738.25,33,46,3737.25,3738.5,39,47,3737.0,3738.75,43,50,3736.75,3739.0,57,3738.0,-0.25,-1,0,0,1
1177,2020-12-29 00:14:29.752840+00:00,30,3737.75,3738.0,8,39,3737.5,3738.25,22,46,3737.25,3738.5,39,47,3737.0,3738.75,43,50,3736.75,3739.0,57,3738.0,0.0,0,1,0,0
1178,2020-12-29 00:14:31.457166+00:00,13,3738.0,3738.25,24,38,3737.75,3738.5,37,40,3737.5,3738.75,43,46,3737.25,3739.0,55,49,3737.0,3739.25,59,3738.25,-0.25,-1,0,0,1
1179,2020-12-29 00:14:34.461614+00:00,27,3738.0,3738.25,17,39,3737.75,3738.5,32,40,3737.5,3738.75,43,46,3737.25,3739.0,55,49,3737.0,3739.25,58,3738.25,0.0,0,1,0,0
1180,2020-12-29 00:14:40.472678+00:00,9,3738.25,3738.5,42,45,3738.0,3738.75,44,38,3737.75,3739.0,54,40,3737.5,3739.25,58,50,3737.25,3739.5,119,3738.25,0.0,0,1,0,0
1181,2020-12-29 00:14:40.563387+00:00,9,3738.25,3738.5,42,45,3738.0,3738.75,44,38,3737.75,3739.0,54,40,3737.5,3739.25,58,50,3737.25,3739.5,119,3738.5,-0.25,-1,0,0,1
1182,2020-12-29 00:14:44.681387+00:00,18,3738.25,3738.5,27,31,3738.0,3738.75,37,35,3737.75,3739.0,48,35,3737.5,3739.25,61,51,3737.25,3739.5,121,3738.5,0.0,0,1,0,0
1183,2020-12-29 00:14:50.194654+00:00,27,3738.25,3738.5,19,32,3738.0,3738.75,37,31,3737.75,3739.0,47,35,3737.5,3739.25,61,51,3737.25,3739.5,121,3738.25,0.25,1,0,1,0
1184,2020-12-29 00:14:52.298573+00:00,25,3738.25,3738.5,18,35,3738.0,3738.75,46,31,3737.75,3739.0,46,35,3737.5,3739.25,61,51,3737.25,3739.5,121,3738.25,0.0,0,1,0,0
1185,2020-12-29 00:14:56.800210+00:00,32,3738.0,3738.25,9,28,3737.75,3738.5,33,36,3737.5,3738.75,56,51,3737.25,3739.0,50,49,3737.0,3739.25,57,3738.25,0.0,0,1,0,0
1186,2020-12-29 00:14:59.812502+00:00,5,3738.25,3738.5,30,41,3738.0,3738.75,56,27,3737.75,3739.0,46,36,3737.5,3739.25,61,51,3737.25,3739.5,118,3738.25,0.0,0,1,0,0
1187,2020-12-29 00:15:01.684882+00:00,4,3738.25,3738.5,34,40,3738.0,3738.75,57,27,3737.75,3739.0,46,34,3737.5,3739.25,61,53,3737.25,3739.5,129,3738.25,0.0,0,1,0,0
1188,2020-12-29 00:15:04.720560+00:00,4,3738.25,3738.5,41,46,3738.0,3738.75,58,27,3737.75,3739.0,46,34,3737.5,3739.25,61,53,3737.25,3739.5,126,3738.25,0.0,0,1,0,0
1189,2020-12-29 00:15:08.226460+00:00,16,3738.25,3738.5,35,47,3738.0,3738.75,52,30,3737.75,3739.0,46,34,3737.5,3739.25,61,53,3737.25,3739.5,129,3738.5,-0.25,-1,0,0,1
1190,2020-12-29 00:15:08.327400+00:00,20,3738.25,3738.5,22,47,3738.0,3738.75,51,30,3737.75,3739.0,46,34,3737.5,3739.25,61,53,3737.25,3739.5,129,3738.5,0.0,0,1,0,0
1191,2020-12-29 00:15:10.306359+00:00,9,3738.25,3738.5,31,47,3738.0,3738.75,52,30,3737.75,3739.0,46,34,3737.5,3739.25,61,53,3737.25,3739.5,129,3738.25,0.25,1,0,1,0
1192,2020-12-29 00:15:11.834659+00:00,7,3738.25,3738.5,32,47,3738.0,3738.75,52,30,3737.75,3739.0,46,34,3737.5,3739.25,61,53,3737.25,3739.5,129,3738.25,0.0,0,1,0,0
1193,2020-12-29 00:15:15.240988+00:00,22,3738.25,3738.5,24,48,3738.0,3738.75,50,29,3737.75,3739.0,46,34,3737.5,3739.25,61,53,3737.25,3739.5,129,3738.5,-0.25,-1,0,0,1
1194,2020-12-29 00:15:18.392418+00:00,13,3738.25,3738.5,43,48,3738.0,3738.75,51,29,3737.75,3739.0,56,34,3737.5,3739.25,61,51,3737.25,3739.5,129,3738.25,0.25,1,0,1,0
1195,2020-12-29 00:15:21.339427+00:00,3,3738.25,3738.5,35,48,3738.0,3738.75,51,29,3737.75,3739.0,56,34,3737.5,3739.25,72,51,3737.25,3739.5,129,3738.25,0.0,0,1,0,0
1196,2020-12-29 00:15:23.028114+00:00,5,3738.25,3738.5,35,47,3738.0,3738.75,50,29,3737.75,3739.0,57,34,3737.5,3739.25,72,51,3737.25,3739.5,129,3738.5,-0.25,-1,0,0,1
1197,2020-12-29 00:15:25.158868+00:00,24,3738.25,3738.5,31,47,3738.0,3738.75,50,29,3737.75,3739.0,57,34,3737.5,3739.25,72,41,3737.25,3739.5,129,3738.5,0.0,0,1,0,0
1198,2020-12-29 00:15:30.237794+00:00,30,3738.25,3738.5,22,48,3738.0,3738.75,58,30,3737.75,3739.0,57,33,3737.5,3739.25,72,40,3737.25,3739.5,129,3738.5,0.0,0,1,0,0
1199,2020-12-29 00:15:35.080465+00:00,30,3738.25,3738.5,22,47,3738.0,3738.75,58,29,3737.75,3739.0,57,33,3737.5,3739.25,72,40,3737.25,3739.5,129,3738.25,0.25,1,0,1,0
1200,2020-12-29 00:15:38.185721+00:00,20,3738.25,3738.5,53,48,3738.0,3738.75,59,29,3737.75,3739.0,57,33,3737.5,3739.25,72,40,3737.25,3739.5,128,3738.25,0.0,0,1,0,0
1201,2020-12-29 00:15:43.694103+00:00,38,3738.25,3738.5,48,47,3738.0,3738.75,59,29,3737.75,3739.0,47,33,3737.5,3739.25,68,40,3737.25,3739.5,133,3738.25,0.0,0,1,0,0
1202,2020-12-29 00:15:48.582614+00:00,47,3738.25,3738.5,5,50,3738.0,3738.75,58,30,3737.75,3739.0,44,36,3737.5,3739.25,64,40,3737.25,3739.5,133,3738.5,-0.25,-1,0,0,1
1203,2020-12-29 00:15:50.004688+00:00,11,3738.5,3738.75,56,43,3738.25,3739.0,44,50,3738.0,3739.25,63,30,3737.75,3739.5,133,37,3737.5,3739.75,107,3738.5,0.0,0,1,0,0
1204,2020-12-29 00:15:54.084809+00:00,27,3738.5,3738.75,58,30,3738.25,3739.0,43,48,3738.0,3739.25,60,30,3737.75,3739.5,130,40,3737.5,3739.75,106,3738.5,0.0,0,1,0,0
1205,2020-12-29 00:15:59.093703+00:00,37,3738.5,3738.75,51,31,3738.25,3739.0,43,47,3738.0,3739.25,62,30,3737.75,3739.5,130,40,3737.5,3739.75,106,3738.5,0.0,0,1,0,0
1206,2020-12-29 00:16:02.327068+00:00,39,3738.0,3738.25,17,28,3737.75,3738.5,32,37,3737.5,3738.75,54,44,3737.25,3739.0,60,48,3737.0,3739.25,65,3738.5,0.0,0,1,0,0
1207,2020-12-29 00:16:02.405295+00:00,39,3738.0,3738.25,17,28,3737.75,3738.5,32,37,3737.5,3738.75,54,44,3737.25,3739.0,60,48,3737.0,3739.25,65,3738.25,0.25,1,0,1,0
1208,2020-12-29 00:16:05.734115+00:00,32,3738.0,3738.25,22,27,3737.75,3738.5,30,34,3737.5,3738.75,60,44,3737.25,3739.0,61,47,3737.0,3739.25,70,3738.25,0.0,0,1,0,0
1209,2020-12-29 00:16:08.113036+00:00,26,3738.0,3738.25,25,27,3737.75,3738.5,30,34,3737.5,3738.75,61,44,3737.25,3739.0,60,47,3737.0,3739.25,70,3738.25,0.0,0,1,0,0
1210,2020-12-29 00:16:11.609204+00:00,25,3737.75,3738.0,20,34,3737.5,3738.25,26,40,3737.25,3738.5,40,45,3737.0,3738.75,60,50,3736.75,3739.0,61,3738.0,0.25,1,0,1,0
1211,2020-12-29 00:16:11.734266+00:00,6,3737.75,3738.0,20,34,3737.5,3738.25,26,40,3737.25,3738.5,40,45,3737.0,3738.75,60,50,3736.75,3739.0,61,3738.0,0.0,0,1,0,0
1212,2020-12-29 00:16:11.808882+00:00,6,3737.75,3738.0,27,39,3737.5,3738.25,28,37,3737.25,3738.5,40,41,3737.0,3738.75,63,49,3736.75,3739.0,68,3737.75,0.25,1,0,1,0
1213,2020-12-29 00:16:12.009718+00:00,19,3737.75,3738.0,6,41,3737.5,3738.25,27,37,3737.25,3738.5,40,41,3737.0,3738.75,63,49,3736.75,3739.0,64,3738.0,-0.25,-1,0,0,1
1214,2020-12-29 00:16:14.425658+00:00,6,3737.75,3738.0,21,41,3737.5,3738.25,24,37,3737.25,3738.5,40,41,3737.0,3738.75,63,49,3736.75,3739.0,64,3738.0,0.0,0,1,0,0
1215,2020-12-29 00:16:16.507293+00:00,13,3738.0,3738.0,9,24,3737.75,3738.25,24,37,3737.25,3738.5,40,41,3737.0,3738.75,63,49,3736.75,3739.0,64,3738.0,0.0,0,1,0,0
1216,2020-12-29 00:16:17.716084+00:00,4,3738.0,3738.25,20,27,3737.75,3738.5,36,40,3737.5,3738.75,61,36,3737.25,3739.0,62,43,3737.0,3739.25,66,3738.0,0.0,0,1,0,0
1217,2020-12-29 00:16:20.660405+00:00,28,3737.75,3738.0,10,41,3737.5,3738.25,22,36,3737.25,3738.5,42,45,3737.0,3738.75,60,49,3736.75,3739.0,64,3738.0,0.0,0,1,0,0
1218,2020-12-29 00:16:23.465246+00:00,14,3738.0,3738.25,21,29,3737.75,3738.5,36,41,3737.5,3738.75,60,36,3737.25,3739.0,63,45,3737.0,3739.25,63,3738.0,0.0,0,1,0,0
1219,2020-12-29 00:16:26.170956+00:00,20,3737.75,3738.0,7,41,3737.5,3738.25,22,36,3737.25,3738.5,42,43,3737.0,3738.75,61,49,3736.75,3739.0,65,3738.0,0.0,0,1,0,0
1220,2020-12-29 00:16:28.843711+00:00,7,3738.0,3738.25,22,30,3737.75,3738.5,36,41,3737.5,3738.75,62,36,3737.25,3739.0,64,44,3737.0,3739.25,63,3738.0,0.0,0,1,0,0
1221,2020-12-29 00:16:33.682159+00:00,30,3737.75,3738.0,14,40,3737.5,3738.25,29,36,3737.25,3738.5,36,44,3737.0,3738.75,62,50,3736.75,3739.0,61,3738.0,0.0,0,1,0,0
1222,2020-12-29 00:16:37.688849+00:00,25,3737.75,3738.0,13,40,3737.5,3738.25,25,36,3737.25,3738.5,42,44,3737.0,3738.75,62,49,3736.75,3739.0,63,3738.0,0.0,0,1,0,0
1223,2020-12-29 00:16:42.696736+00:00,31,3737.75,3738.0,15,39,3737.5,3738.25,25,37,3737.25,3738.5,42,44,3737.0,3738.75,62,49,3736.75,3739.0,63,3738.0,0.0,0,1,0,0
1224,2020-12-29 00:16:46.704694+00:00,34,3737.75,3738.0,11,39,3737.5,3738.25,24,37,3737.25,3738.5,42,44,3737.0,3738.75,62,49,3736.75,3739.0,63,3737.75,0.25,1,0,1,0
1225,2020-12-29 00:16:50.780416+00:00,36,3737.75,3738.0,14,39,3737.5,3738.25,23,38,3737.25,3738.5,41,43,3737.0,3738.75,62,49,3736.75,3739.0,63,3738.0,-0.25,-1,0,0,1
1226,2020-12-29 00:16:53.681791+00:00,40,3737.75,3738.0,3,39,3737.5,3738.25,24,37,3737.25,3738.5,41,43,3737.0,3738.75,66,49,3736.75,3739.0,61,3738.0,0.0,0,1,0,0
1227,2020-12-29 00:16:58.128750+00:00,13,3738.0,3738.25,25,32,3737.75,3738.5,45,40,3737.5,3738.75,66,36,3737.25,3739.0,61,45,3737.0,3739.25,63,3738.0,0.0,0,1,0,0
1228,2020-12-29 00:16:59.703691+00:00,13,3738.0,3738.25,25,32,3737.75,3738.5,45,40,3737.5,3738.75,65,36,3737.25,3739.0,61,45,3737.0,3739.25,63,3738.25,-0.25,-1,0,0,1
1229,2020-12-29 00:17:00.631493+00:00,18,3738.0,3738.25,24,33,3737.75,3738.5,45,41,3737.5,3738.75,65,36,3737.25,3739.0,61,44,3737.0,3739.25,58,3738.0,0.25,1,0,1,0
1230,2020-12-29 00:17:03.538180+00:00,36,3737.75,3738.0,1,42,3737.5,3738.25,21,36,3737.25,3738.5,46,43,3737.0,3738.75,66,49,3736.75,3739.0,61,3738.0,0.0,0,1,0,0
1231,2020-12-29 00:17:05.842738+00:00,13,3738.0,3738.25,21,43,3737.75,3738.5,46,41,3737.5,3738.75,66,36,3737.25,3739.0,61,43,3737.0,3739.25,58,3738.0,0.0,0,1,0,0
1232,2020-12-29 00:17:08.562912+00:00,36,3737.75,3738.25,21,41,3737.5,3738.5,46,36,3737.25,3738.75,66,41,3737.0,3739.0,89,49,3736.75,3739.25,62,3738.0,0.0,0,1,0,0
1233,2020-12-29 00:17:10.352947+00:00,34,3737.75,3738.0,2,43,3737.5,3738.25,22,36,3737.25,3738.5,46,41,3737.0,3738.75,66,49,3736.75,3739.0,87,3738.0,0.0,0,1,0,0
